,0,0,0,0,0
fecha,lluvia,luz,viento,temperatura,humedad
2025-12-04 18:37:43,963,30.83,0,8.1,85
2025-12-04 18:37:54,955,30,0,8.1,85
2025-12-04 18:38:01,972,30,0,8.1,85
2025-12-04 18:38:10,947,29.17,0,8.1,85
2025-12-04 18:38:19,960,29.17,0,8.1,85
2025-12-04 18:38:27,973,28.33,0,8.1,85
2025-12-04 18:38:35,958,28.33,0,8.1,85
2025-12-04 18:38:43,959,27.5,0,8.1,85
2025-12-04 18:38:51,934,27.5,0,8.1,85
2025-12-04 18:39:00,948,26.67,0,8.1,85
2025-12-04 18:39:09,944,26.67,0,8.1,85
2025-12-04 18:39:17,945,25.83,0,8.1,85
2025-12-04 18:39:25,921,25.83,0,8.1,85
2025-12-04 18:39:34,912,25,0,8.1,85
2025-12-04 18:39:43,941,25,0,8.1,85
2025-12-04 18:39:51,928,24.17,0,8.1,85
2025-12-04 18:40:00,935,24.17,0,8.1,85
2025-12-04 18:40:14,933,23.33,0,8.1,85
2025-12-04 18:40:23,932,22.5,0,8.1,85
2025-12-04 18:40:31,935,22.5,0,8.1,85
2025-12-04 18:40:39,946,21.67,0,8.1,85
2025-12-04 18:40:47,927,21.67,0,8.1,85
2025-12-04 18:40:55,941,20.83,0,8.1,85
2025-12-04 18:41:04,943,20.83,0,8.1,85
2025-12-04 18:41:12,925,20,0,8.1,85
2025-12-04 18:41:21,941,20,0,8.1,85
2025-12-04 18:41:29,949,19.17,0,8.1,85
2025-12-04 18:41:38,947,19.17,0,8.1,85
2025-12-04 18:41:46,927,18.33,0,8.2,85
2025-12-04 18:41:55,938,18.33,0,8.1,85
2025-12-04 18:42:03,1031,18.33,0,8.1,85
2025-12-04 18:42:11,1023,17.5,0,8.1,85
2025-12-04 18:42:20,1034,17.5,0,8.1,85
2025-12-04 18:42:28,1008,17.5,0,8.1,85
2025-12-04 18:42:36,1035,16.67,0,8.1,85
2025-12-04 18:42:45,1057,16.67,0,8.1,85
2025-12-04 18:42:53,1003,16.67,0,8.1,85
2025-12-04 18:43:02,2480,15.83,0,8.1,85
2025-12-04 18:43:10,2516,15.83,0,8.1,85
2025-12-04 18:43:18,1461,15.83,0,8.1,85
2025-12-04 18:43:27,1411,15.83,0,8.1,85
2025-12-04 18:43:35,1063,15.83,0,8.1,85
2025-12-04 18:43:43,1017,15,0,8.1,85
2025-12-04 18:43:51,1088,15,0,8.1,85
2025-12-04 18:44:05,1078,15,0,8.1,85
2025-12-04 18:44:17,1039,14.17,0,8.1,85
2025-12-04 18:44:27,1065,14.17,0,8.1,85
2025-12-04 18:44:35,1057,14.17,0,8.1,85
2025-12-04 18:44:44,1065,14.17,0,8.1,84
2025-12-04 18:44:52,1062,14.17,0,8.1,84
2025-12-04 18:45:09,2403,13.33,0,8.1,84
2025-12-04 18:45:24,1022,13.33,0,8.1,84
2025-12-04 18:47:11,2276,10.83,0,8.1,84
2025-12-04 18:47:20,2267,10.83,0,7.7,84
2025-12-04 18:47:28,2294,10.83,0,7.7,84
2025-12-04 18:47:37,2254,10.83,0,7.7,85
2025-12-04 18:47:46,2224,10.83,0,7.7,84
2025-12-04 18:47:54,2209,10.83,0,7.7,85
2025-12-04 18:48:03,2192,10.83,0,7.7,85
2025-12-04 18:48:11,2207,10,0,7.7,85
2025-12-04 18:48:19,2202,10,0,7.7,85
2025-12-04 18:48:27,2187,10,0,7.7,85
2025-12-04 18:48:36,2183,10,0,7.7,85
2025-12-04 18:48:44,2176,10,0,7.7,85
2025-12-04 18:48:53,2192,10,0,7.7,85
2025-12-04 18:49:01,2190,10,0,7.7,85
2025-12-04 18:49:10,2171,9.17,0,7.7,85
2025-12-04 18:49:18,2158,9.17,0,7.7,85
2025-12-04 18:49:29,2157,9.17,0,7.7,85
2025-12-04 18:49:37,606,9.17,0,7.7,85
2025-12-04 18:49:47,1227,9.17,0,7.7,85
2025-12-04 18:49:56,976,9.17,0,7.7,84
2025-12-04 18:50:31,1102,9.17,0,7.7,84
2025-12-04 18:50:40,1055,9.17,0,7.7,84
2025-12-04 18:50:49,1085,8.33,0,7.7,84
2025-12-04 18:50:58,1062,8.33,0,7.7,84
2025-12-04 18:51:06,1073,8.33,0,7.7,84
2025-12-04 18:51:14,1055,8.33,0,7.7,84
2025-12-04 18:51:23,1069,8.33,0,7.7,85
2025-12-04 18:51:31,1098,8.33,0,7.6,84
2025-12-04 18:51:41,1040,8.33,0,7.3,84
2025-12-04 18:51:49,1091,8.33,0,7.4,84
2025-12-04 18:51:57,1099,8.33,0,7.3,84
2025-12-04 18:52:05,1134,8.33,0,7.3,84
2025-12-04 18:52:14,1104,8.33,0,7.3,85
2025-12-04 18:52:22,1091,8.33,0,7.3,85
2025-12-04 18:52:30,1088,8.33,0,7.3,85
2025-12-04 18:52:38,1111,7.5,0,7.3,85
2025-12-04 18:52:47,1091,7.5,0,7.3,85
2025-12-04 18:52:55,1091,7.5,0,7.3,85
2025-12-04 18:53:03,1081,7.5,0,7.4,85
2025-12-04 18:53:11,1089,7.5,0,7.3,85
2025-12-04 18:53:19,1087,7.5,0,7.3,85
2025-12-04 18:53:27,1104,7.5,0,7.3,85
2025-12-04 18:53:37,1109,7.5,0,7.4,86
2025-12-04 18:53:46,1134,7.5,0,7.6,85
2025-12-04 18:53:56,896,7.5,0,7.6,86
2025-12-04 18:54:04,798,7.5,0,7.6,86
2025-12-04 18:54:12,823,7.5,0,7.7,86
2025-12-04 18:54:20,841,7.5,0,7.6,86
2025-12-04 18:54:28,834,7.5,0,7.7,86
2025-12-04 18:54:36,849,7.5,0,7.7,86
2025-12-04 18:54:44,861,7.5,0,7.7,86
2025-12-04 18:54:52,873,7.5,0,7.7,86
2025-12-04 18:55:02,911,7.5,0,7.7,87
2025-12-04 18:55:18,875,6.67,0,7.7,87
2025-12-04 18:55:26,959,6.67,0,7.7,87
2025-12-04 18:55:43,997,6.67,0,7.7,87
2025-12-04 18:55:51,886,6.67,0,7.7,87
2025-12-04 18:56:07,997,6.67,0,7.7,87
2025-12-04 18:58:25,959,5.83,0,7.8,87
2025-12-04 18:58:33,976,5.83,0,7.7,86
2025-12-04 18:58:44,975,5.83,0,7.7,86
2025-12-04 18:58:53,976,5.83,0,7.7,86
2025-12-04 18:59:01,1016,5.83,0,7.7,86
2025-12-04 18:59:11,1109,5.83,0,7.7,86
2025-12-04 18:59:20,1083,5.83,0,7.7,86
2025-12-04 18:59:29,1104,5.83,0,7.7,86
2025-12-04 18:59:59,1173,5,0,7.7,86
2025-12-04 19:00:15,1693,5,0,7.7,85
2025-12-04 19:00:24,1455,5,0,7.7,86
2025-12-04 19:00:32,3723,5,0,7.7,86
2025-12-04 19:00:39,615,5,0,7.7,86
2025-12-04 19:00:47,627,5,0,7.7,85
2025-12-04 19:00:56,618,5,0,7.7,85
2025-12-04 19:01:04,611,5,0,7.7,85
2025-12-04 19:01:14,622,5,0,7.7,85
2025-12-04 19:01:22,626,5,0,7.7,85
2025-12-04 19:01:30,608,5,0,7.7,85
2025-12-04 19:01:38,626,5,0,7.7,85
2025-12-04 19:01:47,637,5,0,7.7,85
2025-12-04 19:01:55,633,5,0,7.7,85
2025-12-04 19:02:03,646,4.17,0,7.7,85
2025-12-04 19:02:11,632,4.17,0,7.7,85
2025-12-04 19:02:20,650,4.17,0,7.7,85
2025-12-04 19:02:28,647,4.17,0,7.7,85
2025-12-04 19:02:46,628,4.17,0,7.7,85
2025-12-04 19:03:20,634,4.17,0,7.7,84
2025-12-04 19:03:28,641,3.33,0,7.4,84
2025-12-04 19:03:38,640,3.33,0,7.4,84
2025-12-04 19:03:49,624,3.33,0,7.3,84
2025-12-04 19:03:57,631,3.33,0,7.3,84
2025-12-04 19:04:06,634,3.33,0,7.5,84
2025-12-04 19:04:30,630,3.33,0,7.7,84
2025-12-04 19:04:38,634,3.33,0,7.7,85
2025-12-04 19:04:46,624,3.33,0,7.7,85
2025-12-04 19:04:55,623,3.33,0,7.6,85
2025-12-04 19:05:03,624,2.5,0,7.6,85
2025-12-04 19:05:11,636,2.5,0,7.6,85
2025-12-04 19:05:20,622,2.5,0,7.7,86
2025-12-04 19:05:28,619,2.5,0,7.7,85
2025-12-04 19:06:17,635,2.5,0,7.7,85
2025-12-04 19:06:31,615,2.5,0,7.7,86
2025-12-04 19:07:06,599,1.67,0,7.7,86
2025-12-04 19:07:16,602,1.67,0,7.7,86
2025-12-04 19:07:27,629,1.67,0,7.7,86
2025-12-04 19:07:38,620,1.67,0,7.7,86
2025-12-04 19:07:46,599,1.67,0,7.7,86
2025-12-04 19:08:03,613,1.67,0,8.1,86
2025-12-04 19:08:27,624,1.67,0,8.1,86
2025-12-04 19:08:36,617,1.67,0,8.1,86
2025-12-04 19:08:56,615,1.67,0,8.1,86
2025-12-04 19:09:05,615,0.83,0,8.1,86
2025-12-04 19:10:37,604,0.83,0,8.1,86
2025-12-04 19:10:45,604,0.83,0,8.1,86
2025-12-04 19:11:02,614,0.83,0,8.1,86
2025-12-04 19:11:11,599,0.83,0,8.1,86
2025-12-04 19:11:19,619,0.83,0,8.2,86
2025-12-04 19:11:28,613,0.83,0,8.1,86
2025-12-04 19:11:36,624,0.83,0,8.1,86
2025-12-04 19:11:45,611,0.83,0,8.1,86
2025-12-04 19:11:53,609,0.83,0,8.1,86
2025-12-04 19:12:01,603,0.83,0,8.1,86
2025-12-04 19:12:09,620,0.83,0,8.1,86
2025-12-04 19:12:18,605,0.83,0,8.2,86
2025-12-04 19:12:27,626,0.83,0,8.1,86
2025-12-04 19:12:36,626,0.83,0,8.1,86
2025-12-04 19:12:44,618,0.83,0,8.1,86
2025-12-04 19:12:53,625,0.83,0,8.1,86
2025-12-04 19:13:01,625,0.83,0,8.1,86
2025-12-04 19:13:10,613,0.83,0,8.1,86
2025-12-04 19:13:19,617,0,0,8.1,86
2025-12-04 19:13:28,613,0,0,8.1,86
2025-12-04 19:13:36,609,0,0,8.1,86
2025-12-04 19:13:45,623,0,0,8.1,86
2025-12-04 19:13:54,607,0,0,8.1,86
2025-12-04 19:14:03,623,0,0,8.1,86
2025-12-04 19:14:11,608,0,0,8.1,86
2025-12-04 19:14:19,629,0,0,8.1,86
2025-12-04 19:14:28,615,0,0,8.2,86
2025-12-04 19:14:37,614,0,0,8.1,86
2025-12-04 19:14:46,621,0,0,8.1,86
2025-12-04 19:14:54,622,0,0,8.1,86
2025-12-04 19:15:02,618,0,0,8.1,86
2025-12-04 19:15:10,623,0,0,8.1,86
2025-12-04 19:15:19,622,0,0,8.1,86
2025-12-04 19:15:27,611,0,0,8.1,86
2025-12-04 19:15:38,613,0,0,8.1,86
2025-12-04 19:15:47,614,0,0,8.2,86
2025-12-04 19:15:57,603,0,0,8.2,86
2025-12-04 19:16:06,625,0,0,8.1,86
2025-12-04 19:16:14,610,0,0,8.1,86
2025-12-04 19:16:22,611,0,0,8.1,86
2025-12-04 19:16:31,627,0,0,8.1,86
2025-12-04 19:16:41,619,0,0,8.1,86
2025-12-04 19:16:50,625,0,0,8.1,86
2025-12-04 19:17:01,597,0,0,8.1,86
2025-12-04 19:17:09,609,0,0,8.1,86
2025-12-04 19:17:21,615,0,0,8.1,86
2025-12-04 19:19:59,619,0,0,8.1,85
2025-12-04 19:20:07,612,0,0,8.1,86
2025-12-04 19:20:15,622,0,0,8.1,86
2025-12-04 19:20:24,624,0,0,8.1,86
2025-12-04 19:20:36,624,0,0,8.1,86
2025-12-04 19:20:46,624,0,0,8.1,86
2025-12-04 19:20:57,639,0,0,8.1,86
2025-12-04 19:21:37,625,0,0,8.1,86
2025-12-04 19:21:46,606,0,0,8.1,86
2025-12-04 19:22:00,631,0,0,8.1,87
2025-12-04 19:22:08,644,0,0,8.1,87
2025-12-04 19:22:32,620,0,0,8.2,87
2025-12-04 19:22:40,607,0,0,8.5,87
2025-12-04 19:22:49,623,0,0,8.5,87
2025-12-04 19:23:12,631,0,0,8.5,87
2025-12-04 19:23:20,613,0,0,8.5,87
2025-12-04 19:23:28,615,0,0,8.5,87
2025-12-04 19:23:39,624,0,0,8.5,87
2025-12-04 19:23:47,638,0,0,8.5,87
2025-12-04 19:23:55,640,0,0,8.5,87
2025-12-04 19:24:07,619,0,0,8.5,87
2025-12-04 19:24:16,631,0,0,8.5,87
2025-12-04 19:24:24,624,0,0,8.5,87
2025-12-04 19:24:33,631,0,0,8.5,87
2025-12-04 19:24:42,627,0,0,8.5,87
2025-12-04 19:24:51,625,0,0,8.5,86
2025-12-04 19:25:02,625,0,0,8.5,86
2025-12-04 19:25:11,624,0,0,8.5,87
2025-12-04 19:25:20,620,0,0,8.5,86
2025-12-04 19:25:28,624,0,0,8.5,86
2025-12-04 19:25:37,607,0,0,8.5,86
2025-12-04 19:25:46,614,0,0,8.5,86
2025-12-04 19:25:54,623,0,0,8.5,87
2025-12-04 19:26:03,609,0,0,8.5,87
2025-12-04 19:26:11,632,0,0,8.5,86
2025-12-04 19:26:19,629,0,0,8.5,86
2025-12-04 19:26:27,623,0,0,8.5,86
2025-12-04 19:26:35,639,0,0,8.5,86
2025-12-04 19:26:45,641,0,0,8.5,86
2025-12-04 19:26:53,625,0,0,8.5,86
2025-12-04 19:27:03,629,0,0,8.5,86
2025-12-04 19:27:13,625,0,0,8.5,86
2025-12-04 19:27:21,624,0,0,8.5,86
2025-12-04 19:27:29,638,0,0,8.5,86
2025-12-04 19:27:38,625,0,0,8.5,86
2025-12-04 19:27:46,612,0,0,8.5,86
2025-12-04 19:27:57,624,0,0,8.5,86
2025-12-04 19:28:06,642,0,0,8.5,86
2025-12-04 19:28:14,637,0,0,8.5,86
2025-12-04 19:28:23,640,0,0,8.5,86
2025-12-04 19:28:31,624,0,0,8.5,86
2025-12-04 19:28:42,640,0,0,8.5,86
2025-12-04 19:28:50,652,0,0,8.5,86
2025-12-04 19:28:59,630,0,0,8.5,86
2025-12-04 19:29:07,640,0,0,8.5,86
2025-12-04 19:29:15,637,0,0,8.5,85
2025-12-04 19:29:23,635,0,0,8.5,85
2025-12-04 19:29:31,642,0,0,8.5,85
2025-12-04 19:29:40,642,0,0,8.5,85
2025-12-04 19:29:48,644,0,0,8.5,85
2025-12-04 19:29:56,633,0,0,8.2,85
2025-12-04 19:30:04,635,0,0,8.2,85
2025-12-04 19:30:12,643,0,0,8.2,85
2025-12-04 19:30:21,642,0,0,8.1,84
2025-12-04 19:30:30,638,9.17,0,8.1,85
2025-12-04 19:30:38,637,0,2.83,8.1,84
2025-12-04 19:30:47,643,0,0,8.1,84
2025-12-04 19:30:55,640,0,0,8.1,84
2025-12-04 19:31:11,647,0,0,8.1,84
2025-12-04 19:31:21,644,0,0,8.1,84
2025-12-04 19:31:30,651,0,0,8.1,84
2025-12-04 19:31:41,628,0,0,8.1,85
2025-12-04 19:31:49,644,0,0,8.1,84
2025-12-04 19:31:57,650,0,0,8.1,84
2025-12-04 19:32:06,656,0,0,8.1,84
2025-12-04 19:32:14,641,0,0,8.1,84
2025-12-04 19:32:22,627,0,0,8.1,84
2025-12-04 19:32:30,656,0,0,8.1,85
2025-12-04 19:32:38,641,0,0,8.1,85
2025-12-04 19:32:47,635,0,0,8.1,85
2025-12-04 19:32:56,644,0,0,8.1,85
2025-12-04 19:33:05,630,0,0,8.1,85
2025-12-04 19:33:13,645,0,0,8.1,85
2025-12-04 19:33:24,640,0,0,8.1,85
2025-12-04 19:33:33,646,0,0,8.1,85
2025-12-04 19:33:41,637,0,0,8.1,85
2025-12-04 19:33:49,626,0,0,8.1,85
2025-12-04 19:34:00,636,0,0,8.1,85
2025-12-04 19:34:10,641,0,0,8.1,85
2025-12-04 19:34:22,629,0,0,8.1,84
2025-12-04 19:34:35,629,0,0,8.1,85
2025-12-04 19:34:52,652,0,0,8.2,85
2025-12-04 19:35:00,643,0,0,8.1,84
2025-12-04 19:35:19,647,0,0,8.1,84
2025-12-04 19:35:45,643,0,0,8.1,84
2025-12-04 19:36:38,643,0,0,8.1,84
2025-12-04 19:36:58,641,0,0,8.1,84
2025-12-04 19:37:11,631,0,0,8.1,84
2025-12-04 19:37:21,648,0,0,8.1,84
2025-12-04 19:37:59,654,0,0,8.1,84
2025-12-04 19:38:08,653,0,0,8.1,84
2025-12-04 19:38:20,647,0,0,8.1,84
2025-12-04 19:38:28,640,0,0,8.1,84
2025-12-04 19:38:36,641,0,0,8.1,84
2025-12-04 19:38:45,640,0,0,8.1,84
2025-12-04 19:39:03,647,0,0,8.1,84
2025-12-04 19:39:26,640,0,0,8.1,84
2025-12-04 19:39:39,646,0,0,8.1,84
2025-12-04 19:39:51,640,0,0,8.1,84
2025-12-04 19:40:33,646,0,0,8.1,84
2025-12-04 19:40:56,631,0,0,8.1,84
2025-12-04 19:41:09,640,0,0,8.1,84
2025-12-04 19:41:20,643,0,0,8.1,84
2025-12-04 19:41:29,645,0,0,8.1,84
2025-12-04 19:41:37,638,0,0,8.1,84
2025-12-04 19:41:47,656,0,0,8.1,84
2025-12-04 19:41:55,661,0,0,8.1,84
2025-12-04 19:42:03,650,0,0,8.1,84
2025-12-04 19:42:13,659,0,0,8.1,84
2025-12-04 19:42:21,629,0,0,8.1,84
2025-12-04 19:42:32,646,0,0,8.1,84
2025-12-04 19:42:40,640,0,0,8.1,84
2025-12-04 19:42:49,646,0,0,8.1,84
2025-12-04 19:42:57,656,0,0,8.1,84
2025-12-04 19:43:14,656,0,0,8.1,84
2025-12-04 19:43:22,658,0,0,8.2,84
2025-12-04 19:43:31,656,0,0,8.1,84
2025-12-04 19:43:39,656,0,0,8.1,84
2025-12-04 19:43:47,652,0,0,8.1,84
2025-12-04 19:43:56,637,0,0,8.1,84
2025-12-04 19:44:04,656,0,0,8.1,84
2025-12-04 19:44:12,656,0,0,8.1,84
2025-12-04 19:44:22,656,0,0,8.1,84
2025-12-04 19:44:32,641,0,0,8.1,84
2025-12-04 19:44:41,662,0,0,8.1,84
2025-12-04 19:44:49,650,0,0,8.1,84
2025-12-04 19:44:59,651,0,0,8.1,84
2025-12-04 19:45:07,659,0,0,8.1,84
2025-12-04 19:45:16,634,0,0,8.1,84
2025-12-04 19:45:24,656,0,0,8.1,84
2025-12-04 19:45:32,644,0,0,8.1,84
2025-12-04 19:45:42,637,0,0,8.1,84
2025-12-04 19:45:50,635,0,0,8.1,84
2025-12-04 19:45:58,658,0,0,8.1,84
2025-12-04 19:46:06,654,0,0,8.1,84
2025-12-04 19:46:15,645,0,0,8.1,84
2025-12-04 19:46:23,656,0,0,8.1,84
2025-12-04 19:46:31,661,0,0,8.1,84
2025-12-04 19:46:39,651,0,0,8.1,84
2025-12-04 19:46:47,640,0,0,8.1,84
2025-12-04 19:46:56,643,0,0,8.1,84
2025-12-04 19:47:04,643,0,0,8.1,84
2025-12-04 19:47:13,650,0,0,8.1,84
2025-12-04 19:47:22,659,0,0,8.1,84
2025-12-04 19:47:30,658,0,0,8.1,84
2025-12-04 19:47:39,646,0,0,8.1,84
2025-12-04 19:47:47,654,0,0,8.1,84
2025-12-04 19:47:56,655,0,0,8.1,84
2025-12-04 19:48:04,656,0,0,8.1,84
2025-12-04 19:48:13,652,0,0,8.1,84
2025-12-04 19:48:22,644,0,0,8.1,84
2025-12-04 19:48:30,646,0,0,8.1,84
2025-12-04 19:48:38,650,0,0,8.1,84
2025-12-04 19:48:54,645,0,0,8.1,84
2025-12-04 19:49:02,641,0,0,8.1,84
2025-12-04 19:49:10,642,0,0,8.1,84
2025-12-04 19:49:20,652,0,0,8.1,84
2025-12-04 19:49:29,647,0,0,8.1,84
2025-12-04 19:49:37,656,0,0,8.1,84
2025-12-04 19:49:45,662,0,0,8.1,84
2025-12-04 19:49:54,664,0,0,8.1,84
2025-12-04 19:50:02,642,0,0,8.1,84
2025-12-04 19:50:10,672,0,0,8.1,84
2025-12-04 19:50:27,656,0,0,8,84
2025-12-04 19:50:36,646,0,0,7.7,84
2025-12-04 19:50:45,653,0,0,7.7,84
2025-12-04 19:51:01,654,0,0,7.7,84
2025-12-04 19:51:15,629,0,0,7.7,84
2025-12-04 19:51:23,663,0,0,7.7,84
2025-12-04 19:51:32,635,0,0,7.7,84
2025-12-04 19:51:43,641,0,0,7.7,84
2025-12-04 19:51:53,654,0,0,7.7,84
2025-12-04 19:52:04,629,0,0,7.7,84
2025-12-04 19:52:12,630,0,0,7.7,84
2025-12-04 19:52:23,642,0,0,7.7,84
2025-12-04 19:52:37,643,0,0,7.7,84
2025-12-04 19:52:46,649,0,0,7.7,84
2025-12-04 19:52:56,639,0,0,7.7,84
2025-12-04 19:53:04,643,0,0,7.7,84
2025-12-04 19:53:13,625,0,0,7.7,84
2025-12-04 19:53:22,629,0,0,7.7,84
2025-12-04 19:53:38,628,0,0,7.7,84
2025-12-04 19:53:46,635,0,0,7.7,84
2025-12-04 19:53:55,617,0,0,7.7,84
2025-12-04 19:54:03,624,0,0,7.7,84
2025-12-04 19:54:12,641,0,0,7.7,84
2025-12-04 19:54:36,647,0,0,7.7,85
2025-12-04 19:54:44,629,0,0,7.7,85
2025-12-04 19:54:52,617,0,0,7.6,85
2025-12-04 19:55:00,638,0,0,7.6,85
2025-12-04 19:55:09,624,0,0,7.7,85
2025-12-04 19:55:26,623,0,0,7.7,85
2025-12-04 19:55:39,629,0,0,7.7,85
2025-12-04 19:55:48,638,0,0,7.7,85
2025-12-04 19:55:57,634,0,0,7.7,85
2025-12-04 19:56:12,622,0,0,7.7,86
2025-12-04 19:56:21,627,0,0,7.7,85
2025-12-04 19:56:33,634,0,0,7.7,86
2025-12-04 19:56:41,630,0,0,7.7,86
2025-12-04 19:56:49,615,0,0,7.7,86
2025-12-04 19:56:57,638,0,0,7.7,86
2025-12-04 19:57:06,625,0,0,7.7,86
2025-12-04 19:57:15,620,0,0,7.7,86
2025-12-04 19:57:24,628,0,0,7.7,85
2025-12-04 19:57:33,630,0,0,7.7,86
2025-12-04 19:57:41,618,0,0,7.7,86
2025-12-04 19:57:50,629,0,0,7.7,85
2025-12-04 19:58:04,623,0,0,7.7,86
2025-12-04 19:58:13,624,0,0,7.7,86
2025-12-04 19:58:21,647,0,0,7.7,86
2025-12-04 19:58:29,627,0,0,7.7,86
2025-12-04 19:58:37,642,0,0,7.7,86
2025-12-04 19:58:46,623,0,0,7.7,86
2025-12-04 19:58:54,633,0,0,7.7,86
2025-12-04 19:59:02,616,0,0,7.6,86
2025-12-04 19:59:11,624,0,0,7.7,86
2025-12-04 19:59:19,618,0,0,7.7,86
2025-12-04 19:59:27,626,0,0,7.7,86
2025-12-04 19:59:36,637,0,0,7.7,86
2025-12-04 19:59:44,641,0,0,7.7,86
2025-12-04 19:59:53,640,0,0,7.7,86
2025-12-04 20:00:01,625,0,0,7.7,86
2025-12-04 20:00:18,631,0,0,7.7,86
2025-12-04 20:00:43,624,0,0,7.7,87
2025-12-04 20:00:56,624,0,0,7.7,87
2025-12-04 20:01:09,623,0,0,7.7,87
2025-12-04 20:01:17,638,0,0,7.7,87
2025-12-04 20:01:27,643,0,0,7.7,87
2025-12-04 20:01:35,650,0,0,7.7,87
2025-12-04 20:01:44,630,0,0,7.7,87
2025-12-04 20:01:53,637,0,0,7.7,87
2025-12-04 20:02:01,623,0,0,7.7,87
2025-12-04 20:02:09,644,0,0,7.7,87
2025-12-04 20:02:17,637,0,0,7.7,87
2025-12-04 20:02:26,640,0,0,7.7,87
2025-12-04 20:02:34,651,0,0,7.7,87
2025-12-04 20:02:43,637,0,0,7.7,87
2025-12-04 20:02:51,624,0,0,7.7,87
2025-12-04 20:03:04,645,0,0,7.7,87
2025-12-04 20:03:12,656,0,0,7.7,87
2025-12-04 20:03:19,639,0,0,7.7,87
2025-12-04 20:03:27,629,0,0,7.7,87
2025-12-04 20:03:36,634,0,0,7.7,87
2025-12-04 20:03:47,654,0,0,7.7,87
2025-12-04 20:03:56,625,0,0,7.7,87
2025-12-04 20:04:04,646,0,0,7.7,87
2025-12-04 20:04:12,639,0,0,7.7,87
2025-12-04 20:04:20,642,0,0,7.7,87
2025-12-04 20:04:28,642,0,0,7.7,87
2025-12-04 20:04:38,639,0,0,7.7,87
2025-12-04 20:04:47,643,0,0,7.7,87
2025-12-04 20:04:55,645,0,0,7.7,87
2025-12-04 20:05:03,626,0,0,7.7,87
2025-12-04 20:05:13,656,0,0,7.7,87
2025-12-04 20:05:22,637,0,0,7.7,87
2025-12-04 20:05:37,643,0,0,7.7,87
2025-12-04 20:05:46,645,0,0,7.7,87
2025-12-04 20:06:01,637,0,0,7.7,87
2025-12-04 20:06:09,650,0,0,7.7,87
2025-12-04 20:06:17,653,0,0,7.7,87
2025-12-04 20:06:27,654,0,0,7.7,87
2025-12-04 20:06:35,634,0,0,7.7,87
2025-12-04 20:06:44,656,0,0,7.7,87
2025-12-04 20:06:52,649,0,0,7.7,87
2025-12-04 20:07:00,639,0,0,7.7,87
2025-12-04 20:07:09,641,0,0,7.7,87
2025-12-04 20:07:17,635,0,0,7.7,87
2025-12-04 20:07:25,651,0,0,7.7,87
2025-12-04 20:07:33,643,0,0,7.7,87
2025-12-04 20:07:41,626,0,0,7.7,87
2025-12-04 20:07:50,635,0,0,7.7,87
2025-12-04 20:07:59,639,0,0,7.7,87
2025-12-04 20:08:08,639,0,0,7.7,87
2025-12-04 20:08:57,640,0,0,7.7,87
2025-12-04 20:09:13,621,0,0,7.7,87
2025-12-04 20:09:30,640,0,0,7.7,87
2025-12-04 20:09:42,576,0,0,7.7,87
2025-12-04 20:11:12,661,0,0,7.7,87
2025-12-04 20:11:27,668,0,0,7.7,87
2025-12-04 20:11:52,679,0,0,7.7,87
2025-12-04 20:12:00,643,0,0,7.7,87
2025-12-04 20:12:18,671,0,0,7.7,87
2025-12-04 20:12:25,668,0,0,7.6,86
2025-12-04 20:12:37,682,0,0,7.7,86
2025-12-04 20:12:50,691,0,0,7.6,86
2025-12-04 20:13:11,679,0,0,7.3,86
2025-12-04 20:13:19,700,0,0,7.3,86
2025-12-04 20:13:31,714,0,0,7.3,86
2025-12-04 20:13:48,719,0,0,7.3,87
2025-12-04 20:14:03,713,0,0,7.3,86
2025-12-04 20:14:17,717,0,0,7.3,87
2025-12-04 20:14:31,720,0,0,7.3,87
2025-12-04 20:14:45,702,0,0,7.3,87
2025-12-04 20:14:54,721,0,0,7.3,87
2025-12-04 20:15:03,721,0,0,7.3,87
2025-12-04 20:15:13,719,0,0,7.3,87
2025-12-04 20:15:22,719,0,0,7.3,87
2025-12-04 20:15:31,733,0,0,7.3,87
2025-12-04 20:15:39,749,0,0,7.3,87
2025-12-04 20:15:56,723,0,0,7.3,87
2025-12-04 20:16:04,737,0,0,7.3,88
2025-12-04 20:16:21,741,0,0,7.4,88
2025-12-04 20:16:29,734,0,0,7.6,87
2025-12-04 20:16:38,752,0,0,7.7,87
2025-12-04 20:16:48,2064,0,0,7.7,88
2025-12-04 20:16:56,2317,0,0,7.7,87
2025-12-04 20:17:08,2455,0,0,7.7,88
2025-12-04 20:17:16,2526,0,0,7.7,88
2025-12-04 20:17:24,2471,0,0,7.7,88
2025-12-04 20:17:32,2339,0,0,7.7,88
2025-12-04 20:17:40,2304,0,0,7.7,88
2025-12-04 20:17:49,1872,0,0,7.7,87
2025-12-04 20:17:57,2255,0,0,7.7,88
2025-12-04 20:18:05,2270,0,0,7.7,88
2025-12-04 20:18:13,2269,0,0,7.7,88
2025-12-04 20:18:21,2081,0,0,7.7,88
2025-12-04 20:18:29,2039,0,0,7.7,88
2025-12-04 20:18:37,2170,0,0,7.6,88
2025-12-04 20:18:45,2331,0,0,7.7,88
2025-12-04 20:18:53,2330,0,0,7.7,88
2025-12-04 20:19:01,2443,0,0,7.7,88
2025-12-04 20:19:10,2432,0,0,7.7,88
2025-12-04 20:19:18,2357,0,0,7.7,88
